Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
8164.0,16.0,2002.0,6.0,60.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10182.0,30.0,2016.0,7.0,161.0,0.01,0.01,0.0,0.0,0.03,68.0,12.0,7.4,55.0,1355.0,5.0
7923.0,18.0,2016.0,0.0,85.0,0.02,0.0,0.0,0.01,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
189.0,20.0,2016.0,0.0,383.0,0.01,0.01,0.0,0.01,0.03,71.0,21.0,8.3,8.0,46.0,7.0
9701.0,2.0,2016.0,9.0,361.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,96.0,1.0
1493.0,19.0,2010.0,1.0,414.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3802.0,13.0,2006.0,7.0,345.0,0.0,0.02,0.0,0.0,0.03,84.0,30.0,8.7,104.0,94.0,7.0
6687.0,28.0,2010.0,3.0,70.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
423.0,7.0,2004.0,10.0,235.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8468.0,19.0,2010.0,11.0,253.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
748.0,19.0,2006.0,8.0,53.0,0.02,0.0,0.0,0.0,0.03,57.0,13.0,7.5,24.0,1092.0,2.0
6976.0,4.0,2007.0,10.0,303.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5741.0,16.0,2007.0,8.0,139.0,0.0,0.0,0.03,0.0,0.03,63.0,29.0,6.1,34.0,477.0,7.0
10485.0,17.0,2012.0,1.0,98.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6625.0,15.0,1997.0,8.0,545.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3485.0,4.0,2008.0,1.0,110.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3652.0,18.0,2015.0,3.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1228.0,16.0,2008.0,5.0,123.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1272.0,1.0
9412.0,16.0,2006.0,4.0,448.0,0.01,0.01,0.0,0.0,0.03,53.0,32.0,6.7,10.0,1432.0,1.0
1285.0,23.0,1995.0,10.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5472.0,6.0,2006.0,10.0,139.0,0.02,0.01,0.0,0.0,0.03,68.0,4.0,9.3,4.0,511.0,1.0
6943.0,2.0,2016.0,2.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7907.0,15.0,1999.0,6.0,248.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10016.0,2.0,2014.0,11.0,21.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6310.0,13.0,2008.0,9.0,139.0,0.0,0.02,0.0,0.0,0.03,70.0,12.0,6.4,8.0,445.0,1.0
10126.0,13.0,2007.0,9.0,139.0,0.01,0.01,0.0,0.0,0.03,74.0,9.0,7.3,24.0,909.0,7.0
352.0,4.0,2007.0,9.0,284.0,0.02,0.0,0.0,0.0,0.03,33.0,4.0,2.5,4.0,425.0,1.0
3339.0,6.0,2005.0,3.0,183.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8481.0,20.0,2014.0,3.0,301.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9146.0,13.0,2009.0,0.0,290.0,0.0,0.02,0.0,0.0,0.03,46.0,9.0,4.7,46.0,863.0,7.0
10084.0,18.0,2015.0,0.0,21.0,0.0,0.02,0.0,0.0,0.03,59.0,4.0,6.6,19.0,50.0,1.0
6268.0,26.0,2009.0,9.0,6.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,27.0,1.0
595.0,26.0,2007.0,10.0,53.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
189.0,18.0,2016.0,0.0,383.0,0.02,0.0,0.0,0.0,0.03,57.0,11.0,7.8,9.0,46.0,7.0
3537.0,6.0,2005.0,3.0,569.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,456.0,1.0
1124.0,13.0,2008.0,0.0,497.0,0.0,0.02,0.0,0.0,0.03,72.0,11.0,7.5,257.0,880.0,7.0
8009.0,16.0,2005.0,10.0,6.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8475.0,20.0,2016.0,0.0,533.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8092.0,13.0,2003.0,11.0,53.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,3.2,26.0,555.0,1.0
4754.0,6.0,2006.0,0.0,138.0,0.02,0.01,0.0,0.0,0.03,72.0,8.0,7.4,7.0,1628.0,2.0
7435.0,4.0,2008.0,9.0,503.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4022.0,2.0,2016.0,9.0,350.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.4,7.0,987.0,1.0
210.0,13.0,2007.0,11.0,325.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.8,6.0,490.0,7.0
608.0,4.0,2009.0,3.0,110.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
11237.0,29.0,2006.0,8.0,208.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,1.2,5.0,410.0,5.0
5887.0,16.0,2005.0,7.0,476.0,0.01,0.01,0.0,0.0,0.03,62.0,26.0,7.3,9.0,334.0,7.0
2306.0,13.0,2010.0,7.0,113.0,0.0,0.02,0.0,0.01,0.03,72.0,4.0,8.3,15.0,837.0,5.0
1179.0,26.0,2009.0,4.0,380.0,0.02,0.0,0.0,0.0,0.03,31.0,7.0,7.5,24.0,1530.0,2.0
734.0,13.0,2006.0,8.0,139.0,0.0,0.02,0.0,0.0,0.03,80.0,48.0,6.8,326.0,437.0,7.0
4355.0,4.0,2010.0,9.0,528.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,857.0,1.0
5180.0,16.0,2008.0,1.0,110.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7438.0,16.0,2006.0,9.0,277.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
230.0,13.0,2011.0,9.0,572.0,0.0,0.02,0.0,0.01,0.03,65.0,5.0,6.4,24.0,593.0,7.0
1001.0,6.0,2004.0,5.0,533.0,0.02,0.01,0.0,0.0,0.03,62.0,5.0,7.5,24.0,1131.0,1.0
6119.0,26.0,2009.0,9.0,571.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,241.0,2.0
10338.0,20.0,2012.0,1.0,364.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6272.0,4.0,2009.0,3.0,515.0,0.02,0.0,0.0,0.0,0.03,60.0,4.0,7.5,24.0,1497.0,1.0
8521.0,16.0,2006.0,1.0,314.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4179.0,4.0,2008.0,0.0,464.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5326.0,13.0,2010.0,8.0,85.0,0.0,0.02,0.0,0.0,0.03,63.0,15.0,6.3,87.0,268.0,7.0
4861.0,26.0,2008.0,6.0,320.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,2.0,6.0,373.0,1.0
11302.0,13.0,2008.0,9.0,121.0,0.0,0.02,0.0,0.0,0.03,73.0,16.0,7.9,222.0,467.0,7.0
9990.0,29.0,2007.0,2.0,533.0,0.02,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10944.0,19.0,2011.0,1.0,233.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4236.0,19.0,2007.0,5.0,327.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3960.0,21.0,1996.0,1.0,241.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5262.0,20.0,2012.0,0.0,414.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6977.0,16.0,2006.0,4.0,528.0,0.01,0.01,0.0,0.0,0.03,57.0,6.0,7.5,24.0,1539.0,2.0
7581.0,26.0,2008.0,10.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5649.0,4.0,2009.0,4.0,298.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,615.0,1.0
6104.0,28.0,2011.0,7.0,85.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
200.0,18.0,2016.0,1.0,323.0,0.01,0.01,0.0,0.0,0.03,67.0,17.0,6.2,12.0,931.0,7.0
6223.0,4.0,2009.0,0.0,496.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6906.0,26.0,2009.0,9.0,534.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,354.0,1.0
5227.0,26.0,2010.0,10.0,121.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1663.0,1.0
532.0,18.0,2016.0,3.0,53.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,125.0,1.0
101.0,16.0,2001.0,9.0,43.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9185.0,19.0,2010.0,3.0,47.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9577.0,17.0,2016.0,3.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7320.0,15.0,1996.0,10.0,511.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1790.0,19.0,2013.0,1.0,264.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1580.0,26.0,2007.0,9.0,88.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,294.0,1.0
4698.0,16.0,2003.0,8.0,60.0,0.01,0.01,0.0,0.0,0.03,52.0,13.0,5.3,9.0,1190.0,5.0
2613.0,4.0,2008.0,6.0,544.0,0.02,0.0,0.0,0.0,0.03,69.0,4.0,7.5,24.0,25.0,1.0
2604.0,6.0,2003.0,6.0,491.0,0.02,0.01,0.0,0.0,0.03,73.0,9.0,7.5,24.0,959.0,1.0
8251.0,13.0,2005.0,8.0,548.0,0.0,0.02,0.0,0.0,0.03,85.0,49.0,8.6,224.0,756.0,5.0
10943.0,19.0,2012.0,1.0,233.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4095.0,4.0,2012.0,5.0,533.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
11292.0,13.0,2009.0,0.0,21.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
731.0,13.0,2002.0,8.0,139.0,0.01,0.01,0.0,0.0,0.03,89.0,27.0,8.6,327.0,401.0,7.0
9747.0,4.0,2010.0,1.0,434.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1841.0,17.0,2013.0,3.0,390.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4667.0,16.0,2007.0,3.0,448.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
961.0,16.0,2006.0,10.0,534.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,6.6,5.0,23.0,1.0
5515.0,13.0,2011.0,1.0,533.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,6.0,1095.0,7.0
5534.0,6.0,2006.0,7.0,303.0,0.0,0.0,0.02,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7706.0,15.0,1998.0,8.0,253.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
7227.0,4.0,2010.0,9.0,528.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8476.0,20.0,2014.0,1.0,233.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
346.0,19.0,2011.0,1.0,233.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8424.0,4.0,2012.0,0.0,58.0,0.0,0.02,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
1281.0,13.0,2012.0,1.0,429.0,0.0,0.02,0.0,0.0,0.03,54.0,6.0,6.2,11.0,1642.0,1.0
6626.0,4.0,2007.0,5.0,101.0,0.02,0.0,0.0,0.0,0.03,45.0,9.0,7.3,4.0,31.0,2.0
8946.0,19.0,2009.0,0.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4165.0,4.0,2008.0,3.0,110.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
9909.0,23.0,1994.0,0.0,63.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8632.0,4.0,2008.0,9.0,78.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
8046.0,26.0,2007.0,4.0,411.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,373.0,1.0
10955.0,15.0,1996.0,2.0,178.0,0.01,0.01,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
6119.0,4.0,2009.0,9.0,571.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,241.0,1.0
886.0,20.0,2015.0,0.0,383.0,0.0,0.02,0.0,0.01,0.03,71.0,21.0,6.8,13.0,92.0,7.0
5201.0,18.0,2015.0,0.0,369.0,0.0,0.02,0.0,0.0,0.03,62.0,22.0,6.4,11.0,997.0,2.0
2861.0,16.0,2009.0,0.0,349.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
2622.0,30.0,2016.0,8.0,192.0,0.02,0.0,0.0,0.0,0.03,70.0,4.0,7.5,24.0,599.0,5.0
0.0,2.0,2016.0,7.0,167.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
2639.0,13.0,2005.0,7.0,325.0,0.0,0.02,0.0,0.0,0.03,80.0,51.0,7.9,159.0,597.0,5.0
2325.0,15.0,1995.0,1.0,63.0,0.0,0.0,0.02,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
3463.0,4.0,2007.0,1.0,272.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
747.0,13.0,2009.0,11.0,138.0,0.0,0.02,0.0,0.0,0.03,74.0,31.0,8.4,46.0,469.0,7.0
5118.0,20.0,2012.0,1.0,87.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
5074.0,16.0,2002.0,1.0,476.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
2084.0,19.0,2006.0,10.0,458.0,0.0,0.0,0.03,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
4280.0,4.0,2011.0,5.0,82.0,0.02,0.0,0.0,0.0,0.03,71.0,21.0,7.5,24.0,1539.0,1.0
10012.0,20.0,2016.0,7.0,360.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
5222.0,17.0,2011.0,10.0,70.0,0.0,0.02,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
4581.0,4.0,2012.0,0.0,285.0,0.0,0.02,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
5389.0,19.0,2009.0,3.0,137.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
6754.0,13.0,2004.0,7.0,53.0,0.0,0.02,0.0,0.0,0.02,71.0,21.0,8.2,11.0,196.0,5.0
1799.0,4.0,2007.0,1.0,277.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
11527.0,7.0,2002.0,5.0,17.0,0.02,0.0,0.0,0.0,0.02,67.0,15.0,6.1,7.0,1153.0,1.0
3444.0,13.0,2014.0,6.0,91.0,0.0,0.02,0.0,0.0,0.02,78.0,35.0,6.2,257.0,305.0,1.0
9075.0,6.0,2005.0,6.0,569.0,0.02,0.01,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
2051.0,20.0,2014.0,7.0,155.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
1529.0,16.0,2010.0,1.0,414.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
7014.0,19.0,2010.0,1.0,233.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
8121.0,29.0,2004.0,6.0,257.0,0.02,0.01,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
11330.0,20.0,2013.0,1.0,7.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
10605.0,7.0,2007.0,6.0,533.0,0.02,0.0,0.0,0.0,0.02,62.0,21.0,7.5,24.0,994.0,1.0
320.0,21.0,1995.0,3.0,541.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
2311.0,28.0,2009.0,8.0,7.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
8634.0,16.0,2007.0,2.0,78.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
5229.0,26.0,2010.0,9.0,121.0,0.02,0.0,0.0,0.0,0.02,71.0,21.0,7.5,24.0,381.0,1.0
6263.0,26.0,2009.0,9.0,121.0,0.0,0.02,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
868.0,18.0,2015.0,2.0,448.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
9574.0,17.0,2015.0,1.0,349.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
11356.0,4.0,2008.0,0.0,349.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
736.0,16.0,2005.0,8.0,139.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
7232.0,4.0,2009.0,9.0,528.0,0.01,0.01,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
10047.0,13.0,2009.0,0.0,139.0,0.0,0.02,0.0,0.0,0.02,57.0,24.0,6.7,42.0,1085.0,7.0
9950.0,17.0,2012.0,0.0,349.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
6091.0,28.0,2015.0,0.0,288.0,0.0,0.02,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1503.0,1.0
9098.0,29.0,2003.0,2.0,320.0,0.02,0.01,0.0,0.0,0.02,26.0,8.0,3.7,6.0,592.0,7.0
515.0,18.0,2016.0,8.0,432.0,0.02,0.0,0.0,0.0,0.02,67.0,8.0,7.5,24.0,421.0,2.0
10698.0,17.0,2007.0,1.0,533.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
8492.0,6.0,2004.0,8.0,201.0,0.02,0.01,0.0,0.0,0.02,51.0,9.0,7.2,10.0,299.0,5.0
7437.0,16.0,2006.0,9.0,277.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
3331.0,4.0,2010.0,7.0,533.0,0.02,0.0,0.0,0.0,0.02,71.0,21.0,7.5,24.0,63.0,1.0
4756.0,19.0,2014.0,0.0,233.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
10610.0,27.0,2013.0,10.0,110.0,0.0,0.02,0.0,0.0,0.02,71.0,21.0,3.9,8.0,960.0,1.0
763.0,16.0,2006.0,9.0,277.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
2235.0,27.0,2014.0,0.0,127.0,0.01,0.01,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
5222.0,26.0,2011.0,10.0,70.0,0.0,0.02,0.0,0.0,0.02,71.0,21.0,7.5,24.0,850.0,7.0
4612.0,7.0,2005.0,10.0,277.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
8023.0,7.0,2002.0,6.0,569.0,0.02,0.0,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1437.0,1.0
265.0,28.0,2011.0,8.0,305.0,0.0,0.02,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
6853.0,28.0,2010.0,0.0,303.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
10850.0,19.0,2005.0,10.0,448.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
1281.0,4.0,2012.0,1.0,429.0,0.0,0.02,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1642.0,1.0
1559.0,29.0,2005.0,8.0,129.0,0.02,0.01,0.0,0.0,0.02,60.0,25.0,8.0,4.0,952.0,7.0
372.0,19.0,2012.0,0.0,7.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
9203.0,29.0,2004.0,9.0,85.0,0.02,0.01,0.0,0.0,0.02,70.0,19.0,8.0,8.0,268.0,7.0
7868.0,20.0,2016.0,1.0,264.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
4873.0,17.0,2010.0,7.0,20.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
6441.0,29.0,2002.0,10.0,277.0,0.02,0.01,0.0,0.0,0.02,48.0,4.0,5.5,4.0,815.0,1.0
4799.0,19.0,2011.0,1.0,233.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
9077.0,16.0,2006.0,6.0,327.0,0.01,0.01,0.0,0.0,0.02,51.0,21.0,6.0,6.0,1472.0,7.0
4317.0,19.0,2008.0,2.0,303.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
3218.0,13.0,2015.0,0.0,467.0,0.01,0.01,0.0,0.0,0.02,86.0,14.0,7.7,255.0,1365.0,7.0
6936.0,18.0,2014.0,7.0,98.0,0.0,0.0,0.02,0.0,0.02,58.0,22.0,7.1,81.0,314.0,7.0
2279.0,6.0,2003.0,0.0,85.0,0.02,0.01,0.0,0.0,0.02,58.0,7.0,7.5,24.0,803.0,1.0
9569.0,17.0,2015.0,0.0,349.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
1297.0,29.0,2004.0,0.0,60.0,0.02,0.01,0.0,0.0,0.02,53.0,7.0,7.5,24.0,108.0,1.0
9265.0,4.0,2010.0,0.0,265.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
3218.0,17.0,2015.0,0.0,467.0,0.01,0.0,0.01,0.0,0.02,71.0,21.0,8.2,72.0,1365.0,7.0
2148.0,20.0,2014.0,0.0,233.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
2763.0,29.0,2005.0,4.0,327.0,0.02,0.01,0.0,0.0,0.02,56.0,6.0,7.7,6.0,108.0,1.0
1126.0,19.0,2011.0,0.0,167.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
533.0,18.0,2016.0,3.0,53.0,0.02,0.0,0.0,0.0,0.02,71.0,21.0,7.5,24.0,125.0,1.0
10795.0,19.0,2008.0,7.0,157.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
10870.0,13.0,2007.0,9.0,325.0,0.0,0.02,0.0,0.0,0.02,78.0,20.0,7.8,20.0,300.0,1.0
5247.0,4.0,2010.0,1.0,448.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
6178.0,4.0,2008.0,6.0,367.0,0.0,0.02,0.0,0.0,0.02,73.0,6.0,7.5,24.0,107.0,1.0
6752.0,13.0,2006.0,7.0,53.0,0.0,0.02,0.0,0.0,0.02,82.0,46.0,6.5,565.0,1050.0,7.0
6901.0,4.0,2007.0,5.0,6.0,0.02,0.0,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
4152.0,4.0,2008.0,3.0,110.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
7446.0,28.0,2011.0,3.0,305.0,0.0,0.02,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
9155.0,13.0,2006.0,11.0,290.0,0.0,0.02,0.0,0.0,0.02,75.0,25.0,8.6,79.0,1101.0,7.0
4726.0,13.0,2003.0,9.0,548.0,0.0,0.02,0.0,0.0,0.02,72.0,15.0,8.7,55.0,229.0,7.0
10974.0,13.0,2008.0,7.0,176.0,0.0,0.02,0.0,0.0,0.02,86.0,54.0,7.9,374.0,443.0,7.0
10637.0,29.0,2005.0,0.0,569.0,0.02,0.01,0.0,0.0,0.02,66.0,13.0,7.5,24.0,821.0,2.0
10465.0,29.0,2005.0,8.0,138.0,0.02,0.01,0.0,0.0,0.02,71.0,28.0,9.2,27.0,376.0,5.0
983.0,15.0,1998.0,6.0,545.0,0.01,0.01,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
125.0,16.0,2006.0,10.0,305.0,0.01,0.01,0.0,0.0,0.02,30.0,4.0,4.2,5.0,134.0,1.0
1299.0,19.0,2010.0,11.0,43.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,104.0,2.0
11261.0,17.0,2009.0,11.0,458.0,0.0,0.02,0.0,0.01,0.02,76.0,9.0,6.9,18.0,1451.0,2.0
1272.0,28.0,2012.0,0.0,85.0,0.02,0.01,0.0,0.0,0.02,65.0,11.0,5.3,4.0,268.0,7.0
1563.0,6.0,2002.0,6.0,91.0,0.02,0.01,0.0,0.0,0.02,80.0,8.0,7.5,24.0,1352.0,1.0
1150.0,1.0,1994.0,5.0,322.0,0.0,0.0,0.02,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
1108.0,15.0,1997.0,6.0,178.0,0.01,0.01,0.0,0.0,0.02,71.0,21.0,7.5,24.0,1539.0,1.0
